prev,freqs
1.4411518807585587e+17, [(0, 0.0032414910858995136), (144115188075855872, 0.0012155591572123178), (216172782113783808, 0.0002025931928687196), (432345564227567616, 0.0002025931928687196), (720575940379279360, 0.0002025931928687196), (792633534417207296, 0.0002025931928687196), (864691128455135232, 0.0002025931928687196), (16933534598913064960, 0.0004051863857374392), (17005592192950992896, 0.0002025931928687196), (17870283321406128128, 0.0002025931928687196), (18086456103519911936, 0.0002025931928687196), (18158513697557839872, 0.0006077795786061589), (18302628885623425699, 0.0002025931928687196), (18302628885623568050, 0.0002025931928687196), (18302628885624063384, 0.0002025931928687196), (18302628885633695744, 0.6211507293354943), (18302628885637192876, 0.0002025931928687196), (18302628885641250855, 0.0014181523500810373), (18374686479661789676, 0.0002025931928687196), (18374686479671623680, 0.35271474878444087), (18374686479679178791, 0.016410048622366287), (18446744073691840931, 0.0002025931928687196)]
1.441151880793529e+17, [(18446744073706054587, 1.0)]
1.44115188079353e+17, [(144115188079353008, 1.0)]
1.4411518807935302e+17, [(0, 0.14285714285714285), (144115188079353011, 0.2857142857142857), (18158513697550845600, 0.14285714285714285), (18302628885630198605, 0.2857142857142857), (18302628885630198608, 0.14285714285714285)]
1.4411518807935328e+17, [(18302628885626700930, 0.5), (18302628885633695744, 0.5)]
1.4411518807935526e+17, [(18302628885626696978, 0.3333333333333333), (18302628885633695744, 0.3333333333333333), (18374686479671623680, 0.3333333333333333)]
1.4411518808341098e+17, [(18302628885618585522, 0.3515625), (18302628885633695744, 0.23828125), (18374686479656513458, 0.23046875), (18374686479664068569, 0.00390625), (18374686479671623680, 0.1640625), (18374686479679178791, 0.01171875)]
1.4411518809096608e+17, [(18302628885618585522, 0.5), (18374686479656513458, 0.5)]
1.4411518809639597e+17, [(18302628885623425699, 0.5), (18374686479661353635, 0.5)]
1.4411518810721926e+17, [(18302628885620043031, 1.0)]
2.161727821137838e+17, [(0, 0.32), (216172782113783808, 0.12), (17149707381026848768, 0.04), (17437937757178560512, 0.04), (17798225727368200192, 0.04), (18014398509481984000, 0.16), (18230571291595767808, 0.2), (18230571291603322919, 0.04), (18302628885633695744, 0.04)]
2.161727821213389e+17, [(0, 1.0)]
2.1617278212405386e+17, [(216172782124053853, 0.5), (18230571291585497763, 0.5)]
2.8823037614155542e+17, [(18158513697578152484, 1.0)]
2.8823037614415664e+17, [(18158513697557839872, 1.0)]
2.8823037614724746e+17, [(18158513697566768470, 1.0)]
2.8823037615171174e+17, [(0, 0.13636363636363635), (17077649786988920832, 0.045454545454545456), (17365880163140632576, 0.045454545454545456), (17942340915444056064, 0.045454545454545456), (18158513697557839872, 0.36363636363636365), (18158513697565394983, 0.045454545454545456), (18302628885633695744, 0.3181818181818182)]
2.882303761552089e+17, [(18302628885633695744, 1.0)]
2.8823037616198176e+17, [(10270045, 1.0)]
3.6028797017936966e+17, [(10270045, 0.3333333333333333), (20540090, 0.3333333333333333), (18086456103519911936, 0.3333333333333333)]
3.602879701896397e+17, [(0, 0.42105263157894735), (360287970189639680, 0.05263157894736842), (17149707381026848768, 0.05263157894736842), (17221764975064776704, 0.05263157894736842), (17582052945254416384, 0.05263157894736842), (18086456103519911936, 0.3157894736842105), (18158513697557839872, 0.05263157894736842)]
3.602879701999097e+17, [(18086456103509641891, 1.0)]
4.323455642124574e+17, [(18158513697565394983, 1.0)]
4.323455642275676e+17, [(0, 0.21621621621621623), (432345564227567616, 0.02702702702702703), (16573246628723425280, 0.02702702702702703), (17221764975064776704, 0.02702702702702703), (17437937757178560512, 0.02702702702702703), (17582052945254416384, 0.08108108108108109), (17726168133330272256, 0.02702702702702703), (17942340915444056064, 0.02702702702702703), (18014398509481984000, 0.3783783783783784), (18086456103519911936, 0.02702702702702703), (18158513697557839872, 0.02702702702702703), (18230571291595767808, 0.08108108108108109), (18374686479671623680, 0.02702702702702703)]
4.3234556423512275e+17, [(17942340915444056064, 1.0)]
5.0440315825038534e+17, [(18014398509489539111, 1.0)]
5.0440315826549555e+17, [(0, 0.08333333333333333), (17293822569102704640, 0.08333333333333333), (17437937757178560512, 0.08333333333333333), (17942340915444056064, 0.5), (17942340915451611175, 0.08333333333333333), (18086456103519911936, 0.16666666666666666)]
5.764607522964292e+17, [(3497139, 1.0)]
5.7646075229992634e+17, [(576460752299926349, 0.5), (17870283321409625267, 0.5)]
5.764607523034235e+17, [(0, 0.17647058823529413), (576460752303423488, 0.17647058823529413), (16212958658533785600, 0.058823529411764705), (17293822569102704640, 0.058823529411764705), (17437937757178560512, 0.058823529411764705), (17870283321406128128, 0.35294117647058826), (18158513697557839872, 0.11764705882352941)]
6.485183463413514e+17, [(0, 0.4375), (648518346341351424, 0.03125), (16140901064495857664, 0.015625), (16285016252571713536, 0.0625), (17149707381026848768, 0.03125), (17798225727368200192, 0.390625), (17798225727375755303, 0.015625), (17942340915444056064, 0.015625)]
7.20575940369647e+17, [(17726168133349536976, 1.0)]
7.205759403792794e+17, [(0, 0.07142857142857142), (720575940379279360, 0.07142857142857142), (17005592192950992896, 0.07142857142857142), (17726168133330272256, 0.42857142857142855), (18014398509481984000, 0.07142857142857142), (18086456103519911936, 0.2857142857142857)]
7.926335344172073e+17, [(17654110539292344320, 1.0)]
8.64691128440025e+17, [(17582052945261971495, 1.0)]
8.646911284449344e+17, [(18014398509492184894, 1.0)]
8.646911284551352e+17, [(0, 0.38596491228070173), (144115188075855872, 0.017543859649122806), (16357073846609641472, 0.017543859649122806), (16717361816799281152, 0.3333333333333333), (17005592192950992896, 0.017543859649122806), (17582052945254416384, 0.10526315789473684), (17582052945261971495, 0.017543859649122806), (17798225727368200192, 0.03508771929824561), (17870283321406128128, 0.017543859649122806), (17942340915444056064, 0.017543859649122806), (18014398509481984000, 0.03508771929824561)]
9.367487224779529e+17, [(7555111, 1.0)]
9.367487224827931e+17, [(16573246628743965370, 1.0)]
9.367487224930632e+17, [(0, 0.4406779661016949), (936748722482793123, 0.00847457627118644), (936748722493063168, 0.00847457627118644), (16573246628723425280, 0.3220338983050847), (16573246628730980391, 0.00847457627118644), (17509995351206333767, 0.00847457627118644), (17509995351216488448, 0.0847457627118644), (17582052945254416384, 0.01694915254237288), (17654110539282711960, 0.00847457627118644), (17798225727368200192, 0.05084745762711865), (17870283321406128128, 0.00847457627118644), (17942340915444056064, 0.00847457627118644), (18014398509481984000, 0.00847457627118644), (18230571291595767808, 0.00847457627118644), (18302628885633695744, 0.00847457627118644)]
9.367487224965603e+17, [(17509995351212991309, 1.0)]
1.0088063165158808e+18, [(7555111, 1.0)]
